query_id,model,ndcg_at_10,exact_mrr_at_10,es_recall_at_5,complement_exposure_at_5,irrelevant_exposure_at_5
6154,word_tfidf,0.615242721305229,0.5,0.26666666666666666,0.0,0.2
6154,combined_lexical,0.5640136716240371,0.25,0.26666666666666666,0.0,0.2
6154,lightgbm_ranker,0.5558907393815846,0.25,0.26666666666666666,0.0,0.2
6157,word_tfidf,0.7370970613526082,1.0,0.36363636363636365,0.0,0.2
6157,combined_lexical,0.7677689099968164,1.0,0.45454545454545453,0.0,0.0
6157,lightgbm_ranker,0.6762297043114467,1.0,0.2727272727272727,0.0,0.4
6225,word_tfidf,0.6421867266689011,1.0,0.25,0.0,0.2
6225,combined_lexical,0.8630152897016883,1.0,0.3125,0.0,0.0
6225,lightgbm_ranker,0.6274092458891773,1.0,0.25,0.0,0.2
6232,word_tfidf,0.9331728755251957,1.0,0.5,0.4,0.0
6232,combined_lexical,0.5132367895589623,0.3333333333333333,0.5,0.4,0.0
6232,lightgbm_ranker,0.6724896888658122,0.5,0.5,0.4,0.0
6304,word_tfidf,0.928192662302378,1.0,0.4166666666666667,0.0,0.0
6304,combined_lexical,0.9356492967145417,1.0,0.3333333333333333,0.0,0.2
6304,lightgbm_ranker,0.8535482890326299,1.0,0.3333333333333333,0.0,0.2
6316,word_tfidf,0.9339724701105759,1.0,0.3333333333333333,0.0,0.0
6316,combined_lexical,0.9294415579191924,1.0,0.3333333333333333,0.0,0.0
6316,lightgbm_ranker,0.9294415579191924,1.0,0.3333333333333333,0.0,0.0
6331,word_tfidf,0.4577182738150655,0.25,0.3125,0.0,0.0
6331,combined_lexical,0.660548504653403,1.0,0.3125,0.0,0.0
6331,lightgbm_ranker,0.6258397473846242,1.0,0.3125,0.0,0.0
6400,word_tfidf,0.3848156338457163,0.3333333333333333,0.15151515151515152,0.0,0.0
6400,combined_lexical,0.3875946648084288,0.25,0.15151515151515152,0.0,0.0
6400,lightgbm_ranker,0.24756758002186077,0.3333333333333333,0.15151515151515152,0.0,0.0
6416,word_tfidf,0.5531395461376678,0.3333333333333333,0.3125,0.0,0.0
6416,combined_lexical,0.609961591120672,0.5,0.3125,0.0,0.0
6416,lightgbm_ranker,0.6918927333887942,1.0,0.3125,0.0,0.0
6422,word_tfidf,0.002932179291033293,0.0,0.0,0.0,1.0
6422,combined_lexical,0.14777128485740296,0.1111111111111111,0.0,0.2,0.8
6422,lightgbm_ranker,0.029231993439504958,0.0,0.14285714285714285,0.2,0.6
6426,word_tfidf,0.7721009328991274,1.0,0.3333333333333333,0.0,0.0
6426,combined_lexical,0.728386612156396,0.5,0.3333333333333333,0.0,0.0
6426,lightgbm_ranker,0.7787727333561092,1.0,0.3333333333333333,0.0,0.0
6433,word_tfidf,0.33547749337285077,0.0,0.3125,0.0,0.0
6433,combined_lexical,0.33547749337285077,0.0,0.3125,0.0,0.0
6433,lightgbm_ranker,1.0,1.0,0.3125,0.0,0.0
6436,word_tfidf,0.3840792436149349,0.125,0.3125,0.0,0.0
6436,combined_lexical,0.40315541587420345,0.16666666666666666,0.3125,0.0,0.0
6436,lightgbm_ranker,0.5384999846361344,0.16666666666666666,0.3125,0.0,0.0
6438,word_tfidf,0.5452736853628042,0.3333333333333333,0.42857142857142855,0.4,0.0
6438,combined_lexical,0.5200872872953307,0.3333333333333333,0.42857142857142855,0.4,0.0
6438,lightgbm_ranker,0.5935792018625863,0.5,0.14285714285714285,0.8,0.0
6477,word_tfidf,0.5947707820700444,1.0,0.3076923076923077,0.0,0.2
6477,combined_lexical,0.7027286530588639,1.0,0.38461538461538464,0.0,0.0
6477,lightgbm_ranker,0.697339112940982,0.5,0.38461538461538464,0.0,0.0
6523,word_tfidf,0.7719857825898963,1.0,0.3,0.4,0.0
6523,combined_lexical,0.6845768225963191,1.0,0.2,0.2,0.4
6523,lightgbm_ranker,0.8113831996076902,1.0,0.4,0.2,0.0
6560,word_tfidf,0.7204898295049206,1.0,0.3125,0.0,0.0
6560,combined_lexical,0.9001612732082784,1.0,0.3125,0.0,0.0
6560,lightgbm_ranker,0.9033990245345328,1.0,0.3125,0.0,0.0
6565,word_tfidf,0.44376228540681883,0.25,0.5,0.2,0.6
6565,combined_lexical,0.3131337224710629,0.3333333333333333,0.5,0.2,0.6
6565,lightgbm_ranker,0.021346022258306376,0.0,0.0,0.8,0.2
6579,word_tfidf,0.4381136491423263,1.0,0.03333333333333333,0.0,0.8
6579,combined_lexical,0.4444702596503998,1.0,0.03333333333333333,0.0,0.8
6579,lightgbm_ranker,0.6007563992322894,1.0,0.1,0.0,0.4
6624,word_tfidf,0.7263116154833449,1.0,0.3125,0.0,0.0
6624,combined_lexical,0.6471843113193564,1.0,0.3125,0.0,0.0
6624,lightgbm_ranker,0.6659713466435402,1.0,0.3125,0.0,0.0
6637,word_tfidf,0.9108755622107882,1.0,0.3333333333333333,0.0,0.2
6637,combined_lexical,0.9089102780831407,1.0,0.3333333333333333,0.0,0.2
6637,lightgbm_ranker,0.830248939351432,1.0,0.3333333333333333,0.0,0.2
6643,word_tfidf,0.7386231481550197,1.0,0.3333333333333333,0.0,0.0
6643,combined_lexical,0.8326400889683171,1.0,0.3333333333333333,0.0,0.0
6643,lightgbm_ranker,0.807952283622821,1.0,0.3333333333333333,0.0,0.0
6647,word_tfidf,1.0,1.0,0.3125,0.0,0.0
6647,combined_lexical,1.0,1.0,0.3125,0.0,0.0
6647,lightgbm_ranker,0.7658923597070731,0.5,0.3125,0.0,0.0
6663,word_tfidf,0.757406475867965,1.0,0.3333333333333333,0.0,0.0
6663,combined_lexical,0.6667652006972166,1.0,0.3333333333333333,0.0,0.0
6663,lightgbm_ranker,0.4417582631649023,0.5,0.26666666666666666,0.0,0.2
6676,word_tfidf,0.9052116356304495,1.0,0.10526315789473684,0.0,0.2
6676,combined_lexical,0.9305687780632229,1.0,0.13157894736842105,0.0,0.0
6676,lightgbm_ranker,0.9148568823583791,1.0,0.10526315789473684,0.0,0.2
6685,word_tfidf,0.8098451495680847,1.0,0.3333333333333333,0.0,0.0
6685,combined_lexical,0.7745937783331209,1.0,0.26666666666666666,0.0,0.2
6685,lightgbm_ranker,0.7239412803681158,1.0,0.26666666666666666,0.0,0.2
6690,word_tfidf,0.775982505679665,1.0,0.13513513513513514,0.0,0.0
6690,combined_lexical,0.8441320299865965,1.0,0.13513513513513514,0.0,0.0
6690,lightgbm_ranker,0.775982505679665,1.0,0.13513513513513514,0.0,0.0
6696,word_tfidf,0.9146904720674044,1.0,0.3333333333333333,0.0,0.0
6696,combined_lexical,0.875023800513801,1.0,0.3333333333333333,0.0,0.0
6696,lightgbm_ranker,0.875023800513801,1.0,0.3333333333333333,0.0,0.0
6727,word_tfidf,0.7245561880513814,1.0,0.2857142857142857,0.0,0.6
6727,combined_lexical,0.9764093402750902,1.0,0.5714285714285714,0.0,0.2
6727,lightgbm_ranker,0.9950883841893561,1.0,0.7142857142857143,0.0,0.0
6738,word_tfidf,0.7561080452463155,1.0,0.3333333333333333,0.0,0.0
6738,combined_lexical,0.8345717218284643,1.0,0.3333333333333333,0.0,0.0
6738,lightgbm_ranker,0.8145523814239276,1.0,0.3333333333333333,0.0,0.0
6751,word_tfidf,0.7503359712972109,1.0,0.3076923076923077,0.0,0.2
6751,combined_lexical,0.7728378251807521,1.0,0.3076923076923077,0.0,0.2
6751,lightgbm_ranker,0.823699893396571,1.0,0.3076923076923077,0.0,0.2
6758,word_tfidf,0.6794901952133583,0.5,0.3333333333333333,0.0,0.0
6758,combined_lexical,0.6372630561671302,0.3333333333333333,0.3333333333333333,0.0,0.0
6758,lightgbm_ranker,0.716092758205865,0.5,0.3333333333333333,0.0,0.0
6762,word_tfidf,0.6480264391212346,0.3333333333333333,0.15384615384615385,0.0,0.6
6762,combined_lexical,0.6278070086005108,0.25,0.15384615384615385,0.0,0.6
6762,lightgbm_ranker,0.6278070086005108,0.25,0.15384615384615385,0.0,0.6
6765,word_tfidf,0.7767471075223498,1.0,0.5555555555555556,0.0,0.0
6765,combined_lexical,0.7476618014147609,1.0,0.3333333333333333,0.0,0.4
6765,lightgbm_ranker,0.38822500042182073,0.5,0.2222222222222222,0.0,0.6
6769,word_tfidf,0.8205228949141828,1.0,0.2857142857142857,0.0,0.2
6769,combined_lexical,0.8512360941594275,1.0,0.2857142857142857,0.0,0.2
6769,lightgbm_ranker,0.8643145546088339,1.0,0.35714285714285715,0.0,0.0
6782,word_tfidf,0.580759214645542,0.5,0.3125,0.0,0.0
6782,combined_lexical,0.626247309620133,0.5,0.3125,0.0,0.0
6782,lightgbm_ranker,0.5726888723078337,0.5,0.3125,0.0,0.0
6786,word_tfidf,0.9007654836337462,1.0,0.35714285714285715,0.0,0.0
6786,combined_lexical,0.8966677095924118,1.0,0.35714285714285715,0.0,0.0
6786,lightgbm_ranker,0.7618356071626049,1.0,0.2857142857142857,0.0,0.2
6787,word_tfidf,0.5892744551420948,0.5,0.3076923076923077,0.0,0.2
6787,combined_lexical,0.5780723622129188,0.5,0.23076923076923078,0.0,0.4
6787,lightgbm_ranker,0.8638548986626718,1.0,0.38461538461538464,0.0,0.0
6839,word_tfidf,0.7034399036461937,1.0,0.4,0.0,0.2
6839,combined_lexical,0.9109232130339046,1.0,0.5,0.0,0.0
6839,lightgbm_ranker,0.7886252264824137,1.0,0.3,0.4,0.0
6865,word_tfidf,0.1132358574786547,0.0,0.13513513513513514,0.0,0.0
6865,combined_lexical,0.17807324802524022,0.1,0.13513513513513514,0.0,0.0
6865,lightgbm_ranker,0.47982440028767337,1.0,0.13513513513513514,0.0,0.0
6895,word_tfidf,0.8874123095371794,1.0,0.5,0.0,0.2
6895,combined_lexical,0.8295381009038233,1.0,0.375,0.0,0.4
6895,lightgbm_ranker,0.8565454784077136,1.0,0.5,0.0,0.2
6904,word_tfidf,0.6336855186271737,0.3333333333333333,0.3333333333333333,0.2,0.0
6904,combined_lexical,0.6875614103738608,0.5,0.3333333333333333,0.2,0.0
6904,lightgbm_ranker,0.7491309309204143,1.0,0.3333333333333333,0.2,0.0
6915,word_tfidf,0.3124888608045531,0.25,0.2,0.6,0.0
6915,combined_lexical,0.30167620174463294,0.2,0.2,0.6,0.0
6915,lightgbm_ranker,0.36315134009950456,0.25,0.2,0.6,0.0
6920,word_tfidf,0.9617393529393814,1.0,0.5,0.0,0.2
6920,combined_lexical,0.8056577875784994,1.0,0.625,0.0,0.0
6920,lightgbm_ranker,0.9696827626873511,1.0,0.625,0.0,0.0
6927,word_tfidf,0.48178071725233196,0.5,0.42857142857142855,0.2,0.2
6927,combined_lexical,0.8061737895764743,1.0,0.5714285714285714,0.2,0.0
6927,lightgbm_ranker,0.9548806359907447,1.0,0.7142857142857143,0.0,0.0
6936,word_tfidf,0.826813366651774,1.0,0.3076923076923077,0.0,0.2
6936,combined_lexical,0.8512360941594275,1.0,0.3076923076923077,0.0,0.2
6936,lightgbm_ranker,0.823699893396571,1.0,0.3076923076923077,0.0,0.2
6974,word_tfidf,0.44441876532027647,0.3333333333333333,0.35714285714285715,0.0,0.0
6974,combined_lexical,0.5734293712556227,0.3333333333333333,0.35714285714285715,0.0,0.0
6974,lightgbm_ranker,0.6462815264940632,0.3333333333333333,0.35714285714285715,0.0,0.0
6975,word_tfidf,0.6378891765242929,0.5,0.13793103448275862,0.0,0.2
6975,combined_lexical,0.6320787427864673,0.5,0.13793103448275862,0.0,0.2
6975,lightgbm_ranker,0.6181573161767074,1.0,0.10344827586206896,0.0,0.4
6987,word_tfidf,0.1396181455537491,0.14285714285714285,0.0,0.0,1.0
6987,combined_lexical,0.47890155528769296,1.0,0.16666666666666666,0.0,0.4
6987,lightgbm_ranker,0.37454667955897175,1.0,0.05555555555555555,0.0,0.8
7013,word_tfidf,0.791726719367984,1.0,0.45454545454545453,0.0,0.0
7013,combined_lexical,0.727329844310522,1.0,0.45454545454545453,0.0,0.0
7013,lightgbm_ranker,0.7791714369672128,1.0,0.36363636363636365,0.0,0.2
7016,word_tfidf,0.2991877250348321,0.16666666666666666,0.14285714285714285,0.6,0.2
7016,combined_lexical,0.28217448972432074,0.125,0.2857142857142857,0.6,0.0
7016,lightgbm_ranker,0.4538093628537478,0.125,0.2857142857142857,0.6,0.0
7034,word_tfidf,0.33547749337285077,0.0,0.3333333333333333,0.0,0.0
7034,combined_lexical,0.6216717592893348,0.25,0.3333333333333333,0.0,0.0
7034,lightgbm_ranker,0.7547445147218053,0.5,0.3333333333333333,0.0,0.0
7050,word_tfidf,0.6555673067495599,1.0,0.25,0.2,0.0
7050,combined_lexical,0.5017089600326072,0.5,0.125,0.6,0.0
7050,lightgbm_ranker,0.7567259847451956,1.0,0.25,0.2,0.0
7062,word_tfidf,0.6164336326286644,1.0,0.6,0.0,0.4
7062,combined_lexical,0.8990671370233444,1.0,0.8,0.0,0.2
7062,lightgbm_ranker,0.8844882284747542,1.0,0.6,0.0,0.4
7065,word_tfidf,0.6750047238794701,0.5,0.3333333333333333,0.0,0.0
7065,combined_lexical,0.7865120186119271,1.0,0.3333333333333333,0.0,0.0
7065,lightgbm_ranker,0.7391856887097967,1.0,0.3333333333333333,0.0,0.0
7086,word_tfidf,0.7992899361586889,1.0,0.38461538461538464,0.0,0.0
7086,combined_lexical,0.8349311752764399,1.0,0.38461538461538464,0.0,0.0
7086,lightgbm_ranker,0.9427412906209435,1.0,0.38461538461538464,0.0,0.0
7096,word_tfidf,0.5069562245920515,0.3333333333333333,0.6666666666666666,0.0,0.6
7096,combined_lexical,0.47179841552423935,0.2,0.6666666666666666,0.0,0.6
7096,lightgbm_ranker,0.4581905572981065,0.2,0.6666666666666666,0.0,0.6
7103,word_tfidf,0.8779202914409246,1.0,0.3333333333333333,0.0,0.0
7103,combined_lexical,0.8754734678627822,1.0,0.3333333333333333,0.0,0.0
7103,lightgbm_ranker,0.8512364734652655,1.0,0.3333333333333333,0.0,0.0
7120,word_tfidf,0.8439730337505451,1.0,0.5,0.0,0.0
7120,combined_lexical,0.8404293891079345,1.0,0.5,0.0,0.0
7120,lightgbm_ranker,0.734394148762085,1.0,0.3,0.2,0.2
7126,word_tfidf,0.5381783853016604,0.25,0.38461538461538464,0.0,0.0
7126,combined_lexical,0.5678302494101936,0.3333333333333333,0.38461538461538464,0.0,0.0
7126,lightgbm_ranker,0.7746941469559429,1.0,0.38461538461538464,0.0,0.0
7127,word_tfidf,0.5592271760694879,0.16666666666666666,0.3125,0.0,0.0
7127,combined_lexical,0.4704814081086499,0.3333333333333333,0.3125,0.0,0.0
7127,lightgbm_ranker,1.0,1.0,0.3125,0.0,0.0
7132,word_tfidf,0.9692252545299203,1.0,0.625,0.0,0.0
7132,combined_lexical,0.7596783950914112,0.5,0.5,0.2,0.0
7132,lightgbm_ranker,0.9694450431534672,1.0,0.625,0.0,0.0
7169,word_tfidf,0.9305687780632229,1.0,0.3333333333333333,0.0,0.0
7169,combined_lexical,0.9305687780632229,1.0,0.3333333333333333,0.0,0.0
7169,lightgbm_ranker,1.0,1.0,0.3333333333333333,0.0,0.0
7171,word_tfidf,0.9339724701105759,1.0,0.19230769230769232,0.0,0.0
7171,combined_lexical,0.9339724701105759,1.0,0.19230769230769232,0.0,0.0
7171,lightgbm_ranker,1.0,1.0,0.19230769230769232,0.0,0.0
7175,word_tfidf,0.8980197186700032,1.0,0.7142857142857143,0.0,0.0
7175,combined_lexical,0.9570150301508265,1.0,0.5714285714285714,0.0,0.2
7175,lightgbm_ranker,0.4812853761588477,0.16666666666666666,0.2857142857142857,0.0,0.6
7204,word_tfidf,0.7430188943549018,1.0,0.35714285714285715,0.0,0.0
7204,combined_lexical,0.7830712609581351,1.0,0.35714285714285715,0.0,0.0
7204,lightgbm_ranker,0.7722720040176294,1.0,0.2857142857142857,0.2,0.0
7217,word_tfidf,0.7198487833457067,0.5,0.35714285714285715,0.0,0.0
7217,combined_lexical,0.7236031857268659,0.5,0.35714285714285715,0.0,0.0
7217,lightgbm_ranker,0.9162029939779988,1.0,0.35714285714285715,0.0,0.0
7250,word_tfidf,0.8070558452297772,1.0,0.35714285714285715,0.0,0.0
7250,combined_lexical,0.8712576768025115,1.0,0.35714285714285715,0.0,0.0
7250,lightgbm_ranker,0.8712576768025115,1.0,0.35714285714285715,0.0,0.0
7255,word_tfidf,0.6469191285450678,1.0,0.35714285714285715,0.0,0.0
7255,combined_lexical,0.5550466245821393,0.5,0.35714285714285715,0.0,0.0
7255,lightgbm_ranker,0.6224186974762842,1.0,0.35714285714285715,0.0,0.0
7268,word_tfidf,0.779558719761445,1.0,0.3125,0.0,0.0
7268,combined_lexical,0.703411702292591,1.0,0.3125,0.0,0.0
7268,lightgbm_ranker,0.6230589462006554,1.0,0.3125,0.0,0.0
7303,word_tfidf,0.6410457898283654,0.3333333333333333,0.21428571428571427,0.0,0.4
7303,combined_lexical,0.7510916729774055,1.0,0.21428571428571427,0.0,0.4
7303,lightgbm_ranker,0.6850641430879815,1.0,0.21428571428571427,0.0,0.4
7305,word_tfidf,0.8743436690016257,1.0,0.3125,0.0,0.0
7305,combined_lexical,0.9233711941225413,1.0,0.3125,0.0,0.0
7305,lightgbm_ranker,0.9233711941225413,1.0,0.3125,0.0,0.0
7318,word_tfidf,0.9009587051658641,1.0,0.21739130434782608,0.0,0.0
7318,combined_lexical,0.9146904720674044,1.0,0.21739130434782608,0.0,0.0
7318,lightgbm_ranker,0.9339724701105759,1.0,0.21739130434782608,0.0,0.0
7328,word_tfidf,0.3823314418784787,0.3333333333333333,0.3125,0.0,0.0
7328,combined_lexical,0.6694141698217149,0.5,0.3125,0.0,0.0
7328,lightgbm_ranker,0.6159768275030332,0.5,0.3125,0.0,0.0
7336,word_tfidf,0.6005000851687916,1.0,0.2222222222222222,0.6,0.0
7336,combined_lexical,0.6168020379602444,1.0,0.4444444444444444,0.2,0.0
7336,lightgbm_ranker,0.6401218195582297,1.0,0.3333333333333333,0.4,0.0
7340,word_tfidf,0.4704814081086499,0.3333333333333333,0.3125,0.0,0.0
7340,combined_lexical,0.41750416350046915,0.2,0.3125,0.0,0.0
7340,lightgbm_ranker,0.5735759236957537,0.2,0.3125,0.0,0.0
7423,word_tfidf,0.8009259282866688,1.0,0.3125,0.0,0.0
7423,combined_lexical,0.797714863124167,1.0,0.3125,0.0,0.0
7423,lightgbm_ranker,0.8714843703674766,1.0,0.3125,0.0,0.0
7427,word_tfidf,0.46664232174566644,1.0,0.15384615384615385,0.0,0.6
7427,combined_lexical,0.7222954974312067,1.0,0.38461538461538464,0.0,0.0
7427,lightgbm_ranker,0.718362797268624,1.0,0.38461538461538464,0.0,0.0
7442,word_tfidf,0.3274572372556899,0.14285714285714285,0.25,0.0,0.8
7442,combined_lexical,0.412340099773452,0.3333333333333333,0.5,0.0,0.6
7442,lightgbm_ranker,0.6363086392677029,1.0,0.5,0.0,0.6
7468,word_tfidf,0.4487126789074923,0.25,0.3125,0.0,0.0
7468,combined_lexical,0.4945713885199676,0.3333333333333333,0.3125,0.0,0.0
7468,lightgbm_ranker,0.6990986082748499,1.0,0.3125,0.0,0.0
7480,word_tfidf,0.6323176734167839,0.5,0.3125,0.0,0.0
7480,combined_lexical,0.60031240496807,0.3333333333333333,0.3125,0.0,0.0
7480,lightgbm_ranker,0.5256041530235092,0.3333333333333333,0.3125,0.0,0.0
7481,word_tfidf,0.4198274513609585,0.25,0.2857142857142857,0.0,0.2
7481,combined_lexical,0.3577454556779129,0.25,0.35714285714285715,0.0,0.0
7481,lightgbm_ranker,0.506587891345023,0.2,0.2857142857142857,0.0,0.2
7520,word_tfidf,0.9132287145890058,1.0,0.3125,0.0,0.0
7520,combined_lexical,0.8260856022729202,1.0,0.3125,0.0,0.0
7520,lightgbm_ranker,0.7080137977898933,1.0,0.3125,0.0,0.0
7538,word_tfidf,0.019452115133198174,0.0,0.0,1.0,0.0
7538,combined_lexical,0.10734423966276821,0.1111111111111111,0.047619047619047616,0.8,0.0
7538,lightgbm_ranker,0.6355784688285193,1.0,0.19047619047619047,0.2,0.0
7545,word_tfidf,0.8384706054227644,1.0,0.3125,0.0,0.0
7545,combined_lexical,0.6762610793333538,0.5,0.3125,0.0,0.0
7545,lightgbm_ranker,0.8019174103317279,0.5,0.3125,0.0,0.0
7581,word_tfidf,0.694765116060299,0.5,0.25,0.0,0.4
7581,combined_lexical,0.6461194268314838,1.0,0.25,0.0,0.4
7581,lightgbm_ranker,0.7607858367623499,1.0,0.3333333333333333,0.0,0.2
7585,word_tfidf,0.679111698456307,1.0,0.36363636363636365,0.2,0.0
7585,combined_lexical,0.6635569217085118,1.0,0.2727272727272727,0.4,0.0
7585,lightgbm_ranker,0.6122337449783879,1.0,0.36363636363636365,0.2,0.0
7587,word_tfidf,0.23079824334165422,0.25,0.25,0.0,0.6
7587,combined_lexical,0.4818437703763484,0.5,0.25,0.0,0.6
7587,lightgbm_ranker,0.7917976060025591,1.0,0.375,0.0,0.4
7594,word_tfidf,0.3010299956639812,0.1111111111111111,0.0,0.0,1.0
7594,combined_lexical,0.2890648263178879,0.1,0.0,0.0,1.0
7594,lightgbm_ranker,0.0,0.0,0.0,0.0,1.0
7605,word_tfidf,0.544280966897552,0.5,0.26666666666666666,0.0,0.2
7605,combined_lexical,0.6194399255254266,1.0,0.26666666666666666,0.0,0.2
7605,lightgbm_ranker,0.6331716924269669,1.0,0.26666666666666666,0.0,0.2
7611,word_tfidf,0.4353332961229752,0.5,0.2,0.6,0.0
7611,combined_lexical,0.586376353422416,1.0,0.2,0.6,0.0
7611,lightgbm_ranker,0.6109122993193384,1.0,0.2,0.4,0.2
7636,word_tfidf,0.8839998351227567,1.0,0.25,0.2,0.2
7636,combined_lexical,0.913457232446351,1.0,0.3333333333333333,0.2,0.0
7636,lightgbm_ranker,0.9062698142566362,1.0,0.25,0.2,0.2
7642,word_tfidf,0.05487861493786616,0.0,0.15789473684210525,0.0,0.4
7642,combined_lexical,0.6902433687826489,1.0,0.21052631578947367,0.0,0.2
7642,lightgbm_ranker,0.6728806454048853,1.0,0.21052631578947367,0.0,0.2
7657,word_tfidf,0.5025747724757219,1.0,0.10526315789473684,0.0,0.2
7657,combined_lexical,0.46394665150058184,0.5,0.10526315789473684,0.0,0.2
7657,lightgbm_ranker,0.5212053608796383,0.5,0.10526315789473684,0.0,0.2
7663,word_tfidf,0.3515273225327786,0.5,0.1388888888888889,0.0,0.0
7663,combined_lexical,0.6850298998437212,0.5,0.1388888888888889,0.0,0.0
7663,lightgbm_ranker,0.8767504106920982,1.0,0.1388888888888889,0.0,0.0
7669,word_tfidf,0.6609532688532774,1.0,0.3076923076923077,0.2,0.0
7669,combined_lexical,0.6615134963655414,1.0,0.3076923076923077,0.2,0.0
7669,lightgbm_ranker,0.8274228527176715,1.0,0.3076923076923077,0.2,0.0
7675,word_tfidf,0.6889903628406691,0.25,0.26666666666666666,0.2,0.0
7675,combined_lexical,0.5358675303182749,0.25,0.26666666666666666,0.2,0.0
7675,lightgbm_ranker,0.4918930931776748,0.3333333333333333,0.26666666666666666,0.2,0.0
7679,word_tfidf,0.4300325365409509,0.5,0.125,0.0,0.0
7679,combined_lexical,0.4942803482965155,0.5,0.125,0.0,0.0
7679,lightgbm_ranker,0.48595582813038984,0.5,0.125,0.0,0.0
7700,word_tfidf,0.6816825402599097,0.5,0.3333333333333333,0.0,0.0
7700,combined_lexical,0.8512364734652655,1.0,0.3333333333333333,0.0,0.0
7700,lightgbm_ranker,0.8961533691322298,1.0,0.3333333333333333,0.0,0.0
7726,word_tfidf,0.7813193159754576,1.0,0.3125,0.0,0.0
7726,combined_lexical,0.6985559346405117,1.0,0.3125,0.0,0.0
7726,lightgbm_ranker,0.8135721185250715,1.0,0.3125,0.0,0.0
7729,word_tfidf,0.8135716587412499,0.5,0.3125,0.0,0.0
7729,combined_lexical,0.8135716587412499,0.5,0.3125,0.0,0.0
7729,lightgbm_ranker,0.8135716587412499,0.5,0.3125,0.0,0.0
7732,word_tfidf,0.6316105110945368,0.5,0.3125,0.0,0.0
7732,combined_lexical,0.6537991442814469,1.0,0.3125,0.0,0.0
7732,lightgbm_ranker,0.6964966981940897,1.0,0.3125,0.0,0.0
7746,word_tfidf,0.8661124847434848,1.0,0.3125,0.0,0.0
7746,combined_lexical,0.8486629421779802,1.0,0.3125,0.0,0.0
7746,lightgbm_ranker,1.0,1.0,0.3125,0.0,0.0
7751,word_tfidf,0.6918715271826879,0.5,0.25,0.0,0.2
7751,combined_lexical,0.7649779173647608,1.0,0.25,0.0,0.2
7751,lightgbm_ranker,0.9009587051658641,1.0,0.3125,0.0,0.0
7752,word_tfidf,0.4727321333826642,1.0,0.12121212121212122,0.0,0.2
7752,combined_lexical,0.25565270177166355,0.5,0.12121212121212122,0.0,0.2
7752,lightgbm_ranker,0.6049925483915819,1.0,0.15151515151515152,0.0,0.0
7829,word_tfidf,0.7819455931429634,1.0,0.2857142857142857,0.0,0.2
7829,combined_lexical,0.9315258731223626,1.0,0.2857142857142857,0.0,0.2
7829,lightgbm_ranker,0.8961057577271158,1.0,0.35714285714285715,0.0,0.0
7839,word_tfidf,0.5685963399021084,0.5,0.23529411764705882,0.0,0.2
7839,combined_lexical,0.783672322065704,1.0,0.29411764705882354,0.0,0.0
7839,lightgbm_ranker,0.5151725336146386,0.3333333333333333,0.23529411764705882,0.2,0.0
7876,word_tfidf,0.37647989343144633,0.2,0.5555555555555556,0.0,0.0
7876,combined_lexical,0.3658949089343502,0.2,0.5555555555555556,0.0,0.0
7876,lightgbm_ranker,0.6690882671631143,1.0,0.5555555555555556,0.0,0.0
7879,word_tfidf,0.18325707182922996,0.0,0.05714285714285714,0.0,0.6
7879,combined_lexical,0.19292437938871662,0.0,0.05714285714285714,0.0,0.6
7879,lightgbm_ranker,0.2150564347088393,0.0,0.08571428571428572,0.0,0.4
7886,word_tfidf,0.8539640451557041,1.0,0.2857142857142857,0.0,0.2
7886,combined_lexical,0.7426390611108927,0.5,0.2857142857142857,0.0,0.2
7886,lightgbm_ranker,0.8443894913045592,1.0,0.2857142857142857,0.0,0.2
7897,word_tfidf,0.6298748382216882,1.0,0.3125,0.0,0.0
7897,combined_lexical,0.6734371418106272,1.0,0.3125,0.0,0.0
7897,lightgbm_ranker,0.6987616667452616,1.0,0.3125,0.0,0.0
7905,word_tfidf,0.5075907341976041,0.3333333333333333,0.21428571428571427,0.4,0.0
7905,combined_lexical,0.6500608888076173,0.3333333333333333,0.21428571428571427,0.4,0.0
7905,lightgbm_ranker,0.905367786939628,1.0,0.2857142857142857,0.2,0.0
7910,word_tfidf,0.6848374495230164,1.0,0.2727272727272727,0.0,0.4
7910,combined_lexical,0.5779050396291793,1.0,0.18181818181818182,0.0,0.6
7910,lightgbm_ranker,0.5996943318813954,1.0,0.18181818181818182,0.0,0.6
8019,word_tfidf,1.0,1.0,0.35714285714285715,0.0,0.0
8019,combined_lexical,1.0,1.0,0.35714285714285715,0.0,0.0
8019,lightgbm_ranker,1.0,1.0,0.35714285714285715,0.0,0.0
8021,word_tfidf,0.24637596917093466,0.3333333333333333,0.25,0.0,0.8
8021,combined_lexical,0.28629204292799354,0.14285714285714285,0.0,0.0,1.0
8021,lightgbm_ranker,0.45406537120094664,0.5,0.25,0.0,0.8
8027,word_tfidf,0.7907637434552774,1.0,0.3125,0.0,0.0
8027,combined_lexical,0.9388162879232044,1.0,0.3125,0.0,0.0
8027,lightgbm_ranker,0.9351138129004471,1.0,0.3125,0.0,0.0
8043,word_tfidf,0.7032794278244612,0.5,0.1111111111111111,0.0,0.2
8043,combined_lexical,0.7386170590289403,1.0,0.1111111111111111,0.0,0.2
8043,lightgbm_ranker,0.6555350423014459,1.0,0.1388888888888889,0.0,0.0
8045,word_tfidf,0.6076991457099313,1.0,0.2727272727272727,0.2,0.2
